Frame,Tracker,Is_inside
210,BOOSTING,True
210,MEDIANFLOW,True
210,MOSSE,True
211,Fused,True
211,CSRT,True
211,KCF,True
211,MIL,True
211,BOOSTING,True
211,MEDIANFLOW,True
211,MOSSE,True
212,Fused,True
212,CSRT,True
212,KCF,True
212,MIL,True
212,BOOSTING,True
212,MEDIANFLOW,True
212,MOSSE,True
213,Fused,True
213,CSRT,True
213,KCF,True
213,MIL,True
213,BOOSTING,True
213,MEDIANFLOW,True
213,MOSSE,True
214,Fused,True
214,CSRT,True
214,KCF,True
214,MIL,True
214,BOOSTING,True
214,MEDIANFLOW,True
214,MOSSE,True
215,Fused,True
215,CSRT,True
215,KCF,True
215,MIL,True
215,BOOSTING,True
215,MEDIANFLOW,True
215,MOSSE,True
216,Fused,True
216,CSRT,True
216,KCF,True
216,MIL,True
216,BOOSTING,True
216,MOSSE,True
217,Fused,True
217,CSRT,True
217,KCF,True
217,MIL,True
217,BOOSTING,True
217,MOSSE,True
218,Fused,True
218,CSRT,True
218,KCF,True
218,MIL,True
218,BOOSTING,True
218,MEDIANFLOW,True
218,MOSSE,True
219,Fused,True
219,CSRT,True
219,KCF,True
219,MIL,True
219,BOOSTING,True
219,MEDIANFLOW,True
219,MOSSE,True
220,Fused,True
220,CSRT,True
220,KCF,True
220,MIL,True
220,BOOSTING,True
220,MEDIANFLOW,True
220,MOSSE,True
221,Fused,True
221,CSRT,True
221,KCF,True
221,MIL,True
221,BOOSTING,True
221,MEDIANFLOW,True
221,MOSSE,True
222,Fused,True
222,CSRT,True
222,KCF,True
222,MIL,True
222,BOOSTING,True
222,MEDIANFLOW,True
222,MOSSE,True
223,Fused,True
223,CSRT,True
223,KCF,True
223,MIL,True
223,BOOSTING,True
223,MEDIANFLOW,True
223,MOSSE,True
224,Fused,True
224,CSRT,True
224,KCF,True
224,MIL,True
224,BOOSTING,True
224,MEDIANFLOW,True
224,MOSSE,True
225,Fused,True
225,CSRT,True
225,KCF,True
225,MIL,True
225,BOOSTING,True
225,MEDIANFLOW,True
225,MOSSE,True
226,Fused,True
226,CSRT,True
226,KCF,True
226,MIL,True
226,BOOSTING,True
226,MOSSE,True
227,Fused,True
227,CSRT,True
227,KCF,True
227,MIL,True
227,BOOSTING,True
227,MEDIANFLOW,True
227,MOSSE,True
228,Fused,True
228,CSRT,True
228,KCF,True
228,MIL,True
228,BOOSTING,True
228,MEDIANFLOW,True
228,MOSSE,True
229,Fused,True
229,CSRT,True
229,KCF,True
229,MIL,True
229,BOOSTING,True
229,MEDIANFLOW,True
229,MOSSE,True
230,Fused,True
230,CSRT,True
230,KCF,True
230,MIL,True
230,BOOSTING,True
230,MEDIANFLOW,True
230,MOSSE,True
231,Fused,True
231,CSRT,True
231,KCF,True
231,MIL,True
231,BOOSTING,True
231,MEDIANFLOW,True
231,MOSSE,True
232,Fused,True
232,CSRT,True
232,KCF,True
232,MIL,True
232,BOOSTING,True
232,MEDIANFLOW,True
232,MOSSE,True
233,Fused,True
233,CSRT,True
233,KCF,True
233,MIL,True
233,BOOSTING,True
233,MEDIANFLOW,True
233,MOSSE,True
234,Fused,True
234,CSRT,True
234,KCF,True
234,MIL,True
234,BOOSTING,True
234,MEDIANFLOW,True
234,MOSSE,True
235,Fused,True
235,CSRT,True
235,KCF,True
235,MIL,True
235,BOOSTING,True
235,MEDIANFLOW,True
235,MOSSE,True
236,Fused,True
236,CSRT,True
236,KCF,True
236,MIL,True
236,BOOSTING,True
236,MEDIANFLOW,True
236,MOSSE,True
237,Fused,True
237,CSRT,True
237,KCF,True
237,MIL,True
237,BOOSTING,True
237,MEDIANFLOW,True
237,MOSSE,True
238,Fused,True
238,CSRT,True
238,MIL,True
238,BOOSTING,True
238,MOSSE,True
239,Fused,True
239,CSRT,True
239,KCF,True
239,MIL,True
239,BOOSTING,True
239,MEDIANFLOW,True
239,MOSSE,True
240,Fused,True
240,CSRT,True
240,KCF,True
240,MIL,True
240,BOOSTING,True
240,MOSSE,True
241,Fused,True
241,CSRT,True
241,KCF,True
241,MIL,True
241,BOOSTING,True
242,Fused,True
242,CSRT,True
242,KCF,True
242,MIL,True
242,BOOSTING,True
243,Fused,True
243,CSRT,True
243,MIL,True
243,BOOSTING,True
243,MEDIANFLOW,True
243,MOSSE,True
244,Fused,True
244,KCF,True
244,MIL,False
244,BOOSTING,True
244,MOSSE,False
245,Fused,True
245,CSRT,True
245,KCF,True
245,MIL,True
245,BOOSTING,True
246,Fused,True
246,CSRT,True
246,KCF,True
246,MIL,True
246,BOOSTING,True
246,MOSSE,True
247,Fused,True
247,CSRT,True
247,KCF,True
247,MIL,True
247,BOOSTING,True
248,Fused,True
248,CSRT,True
248,KCF,True
248,MIL,True
248,BOOSTING,True
249,Fused,True
249,CSRT,True
249,KCF,True
249,MIL,True
249,BOOSTING,True
250,Fused,True
250,CSRT,True
250,KCF,True
250,MIL,True
250,BOOSTING,True
251,Fused,True
251,CSRT,True
251,KCF,True
251,MIL,True
251,BOOSTING,False
252,Fused,True
252,CSRT,True
252,KCF,True
252,MIL,True
252,BOOSTING,False
253,Fused,True
253,CSRT,True
253,KCF,True
253,MIL,True
253,BOOSTING,False
254,Fused,True
254,CSRT,True
254,KCF,True
254,MIL,True
254,BOOSTING,True
255,Fused,True
255,CSRT,True
255,KCF,True
255,MIL,True
255,BOOSTING,True
256,Fused,True
256,CSRT,True
256,KCF,True
256,MIL,True
256,BOOSTING,True
257,Fused,True
257,CSRT,True
257,KCF,True
257,MIL,True
257,BOOSTING,True
258,Fused,True
258,CSRT,True
258,KCF,True
258,MIL,True
258,BOOSTING,True
259,Fused,True
259,CSRT,True
259,KCF,True
259,MIL,True
259,BOOSTING,True
260,Fused,True
260,CSRT,True
260,KCF,True
260,MIL,True
260,BOOSTING,True
261,Fused,True
261,CSRT,True
261,KCF,True
261,MIL,True
261,BOOSTING,True
262,Fused,True
262,CSRT,True
262,KCF,True
262,MIL,True
262,BOOSTING,True
263,Fused,True
263,CSRT,True
263,KCF,True
263,MIL,True
263,BOOSTING,True
264,Fused,True
264,CSRT,True
264,KCF,True
264,MIL,True
264,BOOSTING,True
265,Fused,True
265,CSRT,True
265,KCF,True
265,MIL,True
265,BOOSTING,True
266,Fused,True
266,CSRT,True
266,KCF,True
266,MIL,True
266,BOOSTING,True
267,Fused,True
267,CSRT,True
267,KCF,True
267,MIL,True
267,BOOSTING,True
268,Fused,True
268,CSRT,True
268,KCF,True
268,MIL,True
268,BOOSTING,True
269,Fused,True
269,CSRT,True
269,KCF,True
269,MIL,True
269,BOOSTING,True
270,Fused,True
270,CSRT,True
270,KCF,True
270,MIL,True
270,BOOSTING,True
271,Fused,True
271,CSRT,True
271,KCF,True
271,MIL,True
271,BOOSTING,True
272,Fused,True
272,CSRT,True
272,KCF,True
272,MIL,True
272,BOOSTING,True
273,Fused,True
273,CSRT,True
273,KCF,True
273,MIL,True
273,BOOSTING,True
274,Fused,True
274,CSRT,True
274,KCF,True
274,MIL,True
274,BOOSTING,True
275,Fused,True
275,CSRT,True
275,KCF,True
275,MIL,True
275,BOOSTING,True
276,Fused,True
276,CSRT,True
276,KCF,True
276,MIL,True
276,BOOSTING,True
277,Fused,True
277,CSRT,True
277,KCF,True
277,MIL,True
277,BOOSTING,True
278,Fused,True
278,CSRT,False
278,KCF,True
278,MIL,True
278,BOOSTING,True
279,Fused,True
279,CSRT,True
279,KCF,True
279,MIL,True
279,BOOSTING,True
280,Fused,True
280,CSRT,True
280,KCF,True
280,MIL,True
280,BOOSTING,True
281,Fused,True
281,CSRT,True
281,KCF,True
281,MIL,True
281,BOOSTING,True
282,Fused,True
282,CSRT,True
282,KCF,True
282,MIL,True
282,BOOSTING,True
283,Fused,True
283,CSRT,True
283,KCF,True
283,MIL,True
283,BOOSTING,True
284,Fused,True
284,CSRT,True
284,KCF,True
284,MIL,True
284,BOOSTING,True
285,Fused,True
285,CSRT,True
285,KCF,True
285,MIL,True
285,BOOSTING,True
286,Fused,True
286,CSRT,True
286,KCF,True
286,MIL,True
286,BOOSTING,True
287,Fused,True
287,CSRT,True
287,KCF,True
287,MIL,True
287,BOOSTING,True
288,Fused,True
288,CSRT,True
288,KCF,True
288,MIL,True
288,BOOSTING,True
289,Fused,True
289,CSRT,True
289,KCF,True
289,MIL,True
289,BOOSTING,True
290,Fused,True
290,CSRT,True
290,KCF,True
290,MIL,True
290,BOOSTING,True
291,Fused,True
291,CSRT,True
291,KCF,True
291,MIL,True
291,BOOSTING,True
292,Fused,True
292,CSRT,True
292,KCF,True
292,MIL,True
292,BOOSTING,True
293,Fused,True
293,CSRT,True
293,KCF,True
293,MIL,True
293,BOOSTING,True
294,Fused,True
294,CSRT,True
294,KCF,True
294,MIL,True
294,BOOSTING,True
295,Fused,True
295,CSRT,True
295,KCF,True
295,MIL,True
295,BOOSTING,True
296,Fused,True
296,CSRT,True
296,KCF,True
296,MIL,True
296,BOOSTING,True
297,Fused,True
297,CSRT,True
297,KCF,True
297,MIL,True
297,BOOSTING,True
298,Fused,True
298,CSRT,True
298,KCF,True
298,MIL,True
298,BOOSTING,True
299,Fused,True
299,CSRT,True
299,KCF,True
299,MIL,True
299,BOOSTING,True
300,Fused,True
300,CSRT,True
300,KCF,True
300,MIL,True
300,BOOSTING,True
301,Fused,True
301,CSRT,True
301,KCF,True
301,MIL,True
301,BOOSTING,True
302,Fused,True
302,CSRT,True
302,KCF,True
302,MIL,True
302,BOOSTING,True
303,Fused,True
303,CSRT,True
303,KCF,True
303,MIL,True
303,BOOSTING,True
304,Fused,True
304,CSRT,True
304,KCF,True
304,MIL,True
304,BOOSTING,True
305,Fused,True
305,CSRT,True
305,KCF,True
305,MIL,True
305,BOOSTING,True
306,Fused,True
306,CSRT,True
306,KCF,True
306,MIL,True
306,BOOSTING,True
307,Fused,True
307,CSRT,True
307,KCF,True
307,MIL,True
307,BOOSTING,True
308,Fused,True
308,CSRT,True
308,KCF,True
308,MIL,True
308,BOOSTING,True
309,Fused,True
309,CSRT,True
309,KCF,True
309,MIL,True
309,BOOSTING,True
309,MEDIANFLOW,True
310,Fused,True
310,CSRT,True
310,KCF,True
310,MIL,True
310,BOOSTING,True
310,MEDIANFLOW,True
311,Fused,True
311,CSRT,True
311,KCF,True
311,MIL,True
311,BOOSTING,True
311,MEDIANFLOW,True
312,Fused,True
312,CSRT,True
312,KCF,True
312,MIL,True
312,BOOSTING,True
312,MEDIANFLOW,True
313,Fused,True
313,CSRT,True
313,KCF,True
313,MIL,True
313,BOOSTING,True
313,MEDIANFLOW,True
314,Fused,True
314,CSRT,True
314,KCF,True
314,MIL,True
314,BOOSTING,True
314,MEDIANFLOW,True
315,Fused,True
315,CSRT,True
315,KCF,True
315,MIL,True
315,BOOSTING,True
315,MEDIANFLOW,True
316,Fused,True
316,CSRT,True
316,KCF,True
316,MIL,True
316,BOOSTING,True
316,MEDIANFLOW,True
317,Fused,True
317,CSRT,True
317,KCF,True
317,MIL,True
317,BOOSTING,True
317,MEDIANFLOW,True
318,Fused,True
318,CSRT,True
318,KCF,True
318,MIL,True
318,BOOSTING,True
318,MEDIANFLOW,True
319,Fused,True
319,CSRT,True
319,KCF,True
319,MIL,True
319,BOOSTING,True
319,MEDIANFLOW,True
320,Fused,True
320,CSRT,True
320,KCF,True
320,MIL,True
320,BOOSTING,True
320,MEDIANFLOW,True
321,Fused,True
321,CSRT,True
321,KCF,True
321,MIL,True
321,BOOSTING,True
321,MEDIANFLOW,True
322,Fused,True
322,CSRT,True
322,KCF,True
322,MIL,True
322,BOOSTING,True
323,Fused,True
323,CSRT,True
323,KCF,True
323,MIL,True
323,BOOSTING,True
324,Fused,True
324,CSRT,True
324,KCF,True
324,MIL,True
324,BOOSTING,True
325,Fused,True
325,CSRT,True
325,KCF,True
325,MIL,True
325,BOOSTING,True
326,Fused,True
326,CSRT,True
326,KCF,True
326,MIL,True
326,BOOSTING,True
327,Fused,True
327,CSRT,True
327,KCF,True
327,MIL,True
327,BOOSTING,True
328,Fused,True
328,CSRT,True
328,MIL,True
328,BOOSTING,True
329,Fused,True
329,CSRT,True
329,KCF,True
329,MIL,True
329,BOOSTING,True
330,Fused,True
330,CSRT,True
330,KCF,True
330,MIL,True
330,BOOSTING,True
331,Fused,True
331,CSRT,True
331,KCF,True
331,MIL,True
331,BOOSTING,True
332,Fused,True
332,CSRT,True
332,KCF,True
332,MIL,True
332,BOOSTING,True
333,Fused,True
333,CSRT,True
333,KCF,True
333,MIL,True
333,BOOSTING,True
334,Fused,True
334,CSRT,True
334,KCF,True
334,MIL,True
334,BOOSTING,True
335,Fused,True
335,CSRT,True
335,KCF,True
335,MIL,True
335,BOOSTING,True
336,Fused,True
336,CSRT,True
336,KCF,True
336,MIL,True
336,BOOSTING,True
337,Fused,True
337,CSRT,True
337,KCF,True
337,MIL,True
337,BOOSTING,True
338,Fused,True
338,CSRT,True
338,KCF,True
338,MIL,True
338,BOOSTING,True
339,Fused,True
339,CSRT,True
339,KCF,True
339,MIL,True
339,BOOSTING,True
340,Fused,True
340,CSRT,True
340,KCF,True
340,MIL,True
340,BOOSTING,True
341,Fused,True
341,CSRT,True
341,KCF,True
341,MIL,True
341,BOOSTING,True
342,Fused,True
342,CSRT,True
342,KCF,True
342,MIL,True
342,BOOSTING,True
343,Fused,True
343,CSRT,True
343,KCF,True
343,MIL,True
343,BOOSTING,True
343,MOSSE,True
344,Fused,True
344,CSRT,True
344,KCF,True
344,MIL,True
344,BOOSTING,True
344,MOSSE,True
345,Fused,True
345,CSRT,True
345,KCF,True
345,MIL,True
345,BOOSTING,True
345,MOSSE,True
346,Fused,True
346,CSRT,True
346,KCF,True
346,MIL,True
346,BOOSTING,True
346,MOSSE,True
347,Fused,True
347,CSRT,True
347,KCF,True
347,MIL,True
347,BOOSTING,True
347,MOSSE,True
348,Fused,True
348,CSRT,True
348,KCF,False
348,MIL,True
348,BOOSTING,True
348,MOSSE,True
349,Fused,True
349,CSRT,True
349,KCF,False
349,MIL,True
349,BOOSTING,True
349,MOSSE,True
350,Fused,True
350,CSRT,True
350,KCF,True
350,MIL,True
350,BOOSTING,True
350,MEDIANFLOW,True
350,MOSSE,True
351,Fused,True
351,CSRT,True
351,KCF,True
351,MIL,True
351,BOOSTING,True
351,MEDIANFLOW,True
351,MOSSE,True
352,Fused,True
352,CSRT,True
352,KCF,True
352,MIL,True
352,BOOSTING,True
352,MEDIANFLOW,True
352,MOSSE,True
353,Fused,True
353,CSRT,True
353,KCF,True
353,MIL,True
353,BOOSTING,True
353,MEDIANFLOW,True
353,MOSSE,True
354,Fused,True
354,CSRT,True
354,KCF,True
354,MIL,True
354,BOOSTING,True
354,MOSSE,True
355,Fused,True
355,CSRT,True
355,KCF,True
355,MIL,True
355,BOOSTING,True
355,MOSSE,True
356,Fused,True
356,CSRT,True
356,KCF,True
356,MIL,True
356,BOOSTING,True
356,MOSSE,True
357,Fused,True
357,CSRT,True
357,KCF,True
357,MIL,True
357,BOOSTING,True
357,MEDIANFLOW,True
357,MOSSE,True
358,Fused,True
358,CSRT,True
358,KCF,True
358,MIL,True
358,BOOSTING,True
358,MEDIANFLOW,True
358,MOSSE,True
359,Fused,True
359,CSRT,True
359,KCF,True
359,MIL,True
359,BOOSTING,True
359,MOSSE,True
360,Fused,True
360,CSRT,True
360,KCF,True
360,MIL,True
360,BOOSTING,True
360,MEDIANFLOW,True
360,MOSSE,True
361,Fused,True
361,CSRT,True
361,KCF,True
361,MIL,True
361,BOOSTING,True
361,MEDIANFLOW,True
361,MOSSE,True
362,Fused,True
362,CSRT,True
362,KCF,True
362,MIL,True
362,BOOSTING,True
362,MEDIANFLOW,True
362,MOSSE,True
363,Fused,True
363,CSRT,True
363,KCF,True
363,MIL,True
363,BOOSTING,True
363,MEDIANFLOW,True
363,MOSSE,True
364,Fused,True
364,CSRT,True
364,KCF,True
364,MIL,True
364,BOOSTING,True
364,MEDIANFLOW,True
364,MOSSE,True
365,Fused,True
365,CSRT,True
365,KCF,True
365,MIL,True
365,BOOSTING,True
365,MEDIANFLOW,True
365,MOSSE,True
366,Fused,True
366,CSRT,True
366,KCF,True
366,MIL,True
366,BOOSTING,True
366,MOSSE,True
367,Fused,True
367,CSRT,True
367,KCF,True
367,MIL,True
367,BOOSTING,True
367,MOSSE,True
368,Fused,True
368,CSRT,True
368,KCF,True
368,MIL,True
368,BOOSTING,True
368,MEDIANFLOW,True
369,Fused,True
369,CSRT,True
369,KCF,True
369,MIL,True
369,BOOSTING,True
369,MEDIANFLOW,True
369,MOSSE,True
370,Fused,True
370,CSRT,True
370,KCF,True
370,MIL,True
370,BOOSTING,True
370,MEDIANFLOW,True
370,MOSSE,True
371,Fused,True
371,CSRT,True
371,KCF,True
371,MIL,True
371,BOOSTING,True
371,MEDIANFLOW,True
371,MOSSE,True
372,Fused,True
372,CSRT,True
372,KCF,True
372,MIL,True
372,BOOSTING,True
372,MEDIANFLOW,True
372,MOSSE,True
373,Fused,True
373,CSRT,True
373,KCF,True
373,MIL,True
373,BOOSTING,True
373,MOSSE,True
374,Fused,True
374,CSRT,True
374,KCF,True
374,MIL,True
374,BOOSTING,True
374,MOSSE,True
375,Fused,True
375,CSRT,True
375,KCF,True
375,MIL,True
375,BOOSTING,True
375,MOSSE,True
376,Fused,True
376,CSRT,True
376,KCF,True
376,MIL,True
376,BOOSTING,True
376,MOSSE,False
377,Fused,True
377,CSRT,True
377,KCF,True
377,MIL,True
377,BOOSTING,True
377,MOSSE,False
378,Fused,True
378,CSRT,True
378,KCF,True
378,MIL,True
378,BOOSTING,True
378,MOSSE,False
379,Fused,True
379,CSRT,True
379,KCF,True
379,MIL,True
379,BOOSTING,True
379,MOSSE,False
380,Fused,True
380,CSRT,True
380,KCF,True
380,MIL,True
380,BOOSTING,True
380,MOSSE,False
381,Fused,True
381,CSRT,True
381,KCF,True
381,MIL,True
381,BOOSTING,True
381,MOSSE,False
382,Fused,True
382,CSRT,True
382,KCF,True
382,MIL,True
382,BOOSTING,True
382,MOSSE,False
383,Fused,True
383,CSRT,True
383,KCF,True
383,MIL,True
383,BOOSTING,True
383,MOSSE,False
384,Fused,True
384,CSRT,True
384,KCF,True
384,MIL,True
384,BOOSTING,True
384,MOSSE,False
385,Fused,True
385,CSRT,True
385,KCF,True
385,MIL,True
385,BOOSTING,True
385,MOSSE,False
386,Fused,True
386,CSRT,True
386,KCF,True
386,MIL,True
386,BOOSTING,True
386,MOSSE,False
387,Fused,True
387,CSRT,True
387,KCF,True
387,MIL,True
387,BOOSTING,True
387,MOSSE,False
388,Fused,True
388,CSRT,True
388,KCF,True
388,MIL,True
388,BOOSTING,True
388,MOSSE,False
389,Fused,True
389,CSRT,True
389,KCF,True
389,MIL,True
389,BOOSTING,True
389,MOSSE,False
390,Fused,True
390,CSRT,True
390,KCF,True
390,MIL,True
390,BOOSTING,True
390,MOSSE,False
391,Fused,True
391,CSRT,True
391,KCF,True
391,MIL,True
391,BOOSTING,True
391,MOSSE,False
392,Fused,True
392,CSRT,True
392,KCF,True
392,MIL,True
392,BOOSTING,True
392,MOSSE,False
393,Fused,True
393,CSRT,True
393,KCF,True
393,MIL,True
393,BOOSTING,True
393,MOSSE,False
394,Fused,True
394,CSRT,True
394,KCF,True
394,MIL,True
394,BOOSTING,True
394,MOSSE,False
395,Fused,True
395,CSRT,True
395,KCF,True
395,MIL,True
395,BOOSTING,True
395,MOSSE,False
396,Fused,True
396,CSRT,True
396,KCF,True
396,MIL,True
396,BOOSTING,True
396,MOSSE,False
397,Fused,True
397,CSRT,True
397,KCF,True
397,MIL,True
397,BOOSTING,True
397,MOSSE,False
398,Fused,True
398,CSRT,True
398,KCF,True
398,MIL,True
398,BOOSTING,True
398,MOSSE,False
399,Fused,True
399,CSRT,True
399,KCF,True
399,MIL,True
399,BOOSTING,True
399,MOSSE,False
400,Fused,True
400,CSRT,True
400,KCF,True
400,MIL,True
400,BOOSTING,True
400,MOSSE,False
401,Fused,True
401,CSRT,True
401,KCF,True
401,MIL,True
401,BOOSTING,True
401,MOSSE,False
402,Fused,True
402,CSRT,True
402,KCF,True
402,MIL,True
402,BOOSTING,True
402,MOSSE,False
403,Fused,True
403,CSRT,True
403,KCF,True
403,MIL,True
403,BOOSTING,True
403,MEDIANFLOW,True
403,MOSSE,False
404,Fused,True
404,CSRT,True
404,KCF,True
404,MIL,True
404,BOOSTING,True
404,MEDIANFLOW,True
404,MOSSE,False
405,Fused,True
405,CSRT,True
405,KCF,True
405,MIL,True
405,BOOSTING,True
405,MEDIANFLOW,True
405,MOSSE,False
406,Fused,True
406,CSRT,True
406,KCF,True
406,MIL,True
406,BOOSTING,True
406,MEDIANFLOW,True
406,MOSSE,False
407,Fused,True
407,CSRT,True
407,KCF,True
407,MIL,True
407,BOOSTING,True
407,MEDIANFLOW,True
407,MOSSE,False
408,Fused,True
408,CSRT,True
408,KCF,True
408,MIL,True
408,BOOSTING,True
408,MEDIANFLOW,True
408,MOSSE,False
409,Fused,True
409,CSRT,True
409,KCF,True
409,MIL,True
409,BOOSTING,True
409,MEDIANFLOW,True
409,MOSSE,False
410,Fused,True
410,CSRT,True
410,KCF,True
410,MIL,True
410,BOOSTING,True
410,MOSSE,False
411,Fused,True
411,CSRT,True
411,KCF,True
411,MIL,True
411,BOOSTING,True
411,MOSSE,False
412,Fused,True
412,CSRT,True
412,KCF,True
412,MIL,True
412,BOOSTING,True
412,MOSSE,False
413,Fused,True
413,CSRT,True
413,KCF,True
413,MIL,True
413,BOOSTING,True
413,MOSSE,False
414,Fused,True
414,CSRT,True
414,KCF,True
414,MIL,True
414,BOOSTING,True
414,MOSSE,False
415,Fused,True
415,CSRT,True
415,KCF,True
415,MIL,True
415,BOOSTING,True
415,MOSSE,False
416,Fused,True
416,CSRT,True
416,KCF,True
416,MIL,True
416,BOOSTING,True
416,MEDIANFLOW,True
416,MOSSE,False
417,Fused,True
417,CSRT,True
417,KCF,True
417,MIL,True
417,BOOSTING,True
417,MEDIANFLOW,True
417,MOSSE,False
418,Fused,True
418,CSRT,True
418,KCF,True
418,MIL,True
418,BOOSTING,True
418,MEDIANFLOW,True
418,MOSSE,False
419,Fused,True
419,CSRT,True
419,KCF,True
419,MIL,True
419,BOOSTING,True
419,MEDIANFLOW,True
419,MOSSE,False
420,Fused,True
420,CSRT,True
420,KCF,True
420,MIL,True
420,BOOSTING,True
420,MOSSE,False
421,Fused,True
421,CSRT,True
421,KCF,True
421,MIL,True
421,BOOSTING,True
421,MOSSE,False
422,Fused,True
422,CSRT,True
422,KCF,True
422,MIL,True
422,BOOSTING,True
422,MOSSE,False
423,Fused,True
423,CSRT,True
423,KCF,True
423,MIL,True
423,BOOSTING,True
423,MEDIANFLOW,True
423,MOSSE,False
424,Fused,True
424,CSRT,True
424,KCF,True
424,MIL,True
424,BOOSTING,True
424,MOSSE,False
425,Fused,True
425,CSRT,True
425,KCF,True
425,MIL,True
425,BOOSTING,True
425,MEDIANFLOW,True
425,MOSSE,False
426,Fused,True
426,CSRT,True
426,KCF,True
426,MIL,True
426,BOOSTING,True
426,MEDIANFLOW,True
426,MOSSE,False
427,Fused,True
427,CSRT,True
427,KCF,True
427,MIL,True
427,BOOSTING,True
427,MEDIANFLOW,True
427,MOSSE,False
428,Fused,True
428,CSRT,True
428,KCF,True
428,MIL,True
428,BOOSTING,True
428,MEDIANFLOW,True
428,MOSSE,False
429,Fused,True
429,CSRT,True
429,KCF,True
429,MIL,True
429,BOOSTING,True
429,MEDIANFLOW,True
429,MOSSE,False
430,Fused,True
430,CSRT,True
430,KCF,True
430,MIL,True
430,BOOSTING,True
430,MOSSE,False
431,Fused,True
431,CSRT,True
431,KCF,True
431,MIL,True
431,BOOSTING,True
431,MOSSE,False
432,Fused,True
432,CSRT,True
432,KCF,True
432,MIL,True
432,BOOSTING,True
432,MOSSE,False
433,Fused,True
433,CSRT,True
433,KCF,True
433,MIL,True
433,BOOSTING,True
433,MOSSE,False
434,Fused,True
434,CSRT,True
434,KCF,True
434,MIL,True
434,BOOSTING,True
434,MOSSE,False
435,Fused,True
435,CSRT,True
435,KCF,True
435,MIL,True
435,BOOSTING,True
435,MEDIANFLOW,True
435,MOSSE,False
436,Fused,True
436,CSRT,True
436,KCF,True
436,MIL,True
436,BOOSTING,True
436,MEDIANFLOW,True
436,MOSSE,False
437,Fused,True
437,CSRT,True
437,KCF,True
437,MIL,True
437,BOOSTING,True
437,MEDIANFLOW,True
437,MOSSE,False
438,Fused,True
438,CSRT,True
438,KCF,True
438,MIL,True
438,BOOSTING,True
438,MEDIANFLOW,True
438,MOSSE,False
439,Fused,True
439,CSRT,True
439,KCF,True
439,MIL,True
439,BOOSTING,True
439,MEDIANFLOW,True
439,MOSSE,False
440,Fused,True
440,CSRT,True
440,KCF,True
440,MIL,True
440,BOOSTING,True
440,MOSSE,False
441,Fused,True
441,CSRT,True
441,KCF,True
441,MIL,True
441,BOOSTING,True
441,MEDIANFLOW,True
441,MOSSE,False
442,Fused,True
442,CSRT,True
442,KCF,True
442,MIL,True
442,BOOSTING,True
442,MEDIANFLOW,True
442,MOSSE,False
443,Fused,True
443,CSRT,True
443,KCF,True
443,MIL,True
443,BOOSTING,True
443,MEDIANFLOW,True
443,MOSSE,False
444,Fused,True
444,CSRT,True
444,KCF,True
444,MIL,True
444,BOOSTING,True
444,MEDIANFLOW,True
444,MOSSE,False
445,Fused,True
445,CSRT,True
445,KCF,True
445,MIL,True
445,BOOSTING,True
445,MOSSE,False
